y,x,filtered_y,filtered_x
0.9816739,0.3760739,1.051723,0.2961275
0.9806973,0.3755856,1.222972,0.4164176
0.2427405,0.0009765774,1.021541,0.3626971
-0.01614404,0.0,0.7016928,0.2410982
-0.01760891,0.0004882887,0.3816719,0.1210542
-0.01614404,0.0004882887,0.06199074,0.0006254748
0.5523766,0.0,0.1589366,0.00031334
0.9811856,-0.02005035,0.4778691,-0.006037484
0.9821622,-0.5255513,0.7984727,-0.1727533
0.9811856,-0.5275044,1.11806,-0.3427609
0.9811856,-0.2686503,1.255733,-0.4294048
0.9806973,-0.1138018,1.25558,-0.4599063
0.9811856,-0.1138018,1.255264,-0.3279247
0.9816739,-0.1133135,1.25542,-0.1951705
0.9811856,-0.1113603,1.255422,-0.1446782
0.9811856,-0.03665217,1.255577,-0.1202315
0.9802091,0.0004882887,1.255269,-0.08362364
0.6681315,0.0,1.155957,-0.0473109
-0.01565576,0.0,0.838555,-0.01161167
-0.01565576,0.0,0.5182486,0.0001567724
-0.01565576,0.0004882887,0.1995088,0.00015465
-0.01565576,0.0004882887,-0.02003145,0.0003119299
-0.01565576,0.0,-0.02003145,0.00031334
-0.01467918,0.0004882887,-0.01972215,0.0004674825
-0.01565576,0.0004882887,-0.01971689,0.0004687024
-0.01614404,0.0009765774,-0.01987398,0.0006226401
-0.2749981,0.0,-0.1020137,0.0006273924
-1.001236,0.0,-0.4158742,0.0004688926
-1.000748,0.0004882887,-0.7325321,0.0004681949
-1.000748,0.0,-1.047594,0.0001572799
-1.000748,0.0,-1.280607,0.0001560601
-0.9997711,0.0,-1.280141,0.0001567724
-0.01614404,0.0004882887,-0.968294,0.00015465
-0.01565576,0.0004882887,-0.6509967,0.0003119299
-0.01565576,0.0009765774,-0.3361526,0.0006226401
-0.01565576,0.0,-0.02018822,0.0006273924
-0.01565576,-0.0004882887,-0.02003145,0.0003142426
-0.01614404,0.0004882887,-0.0201861,0.000310915
-0.01565576,0.0,-0.02018873,1.219843e-06
0.418555,0.0004882887,0.117335,0.0001539377
0.9821622,0.0004882887,0.4357003,0.0004687024
0.9806973,0.0004882887,0.7557098,0.00046799
0.9811856,0.0,1.074935,0.0004701124
0.9811856,0.0004882887,1.255579,0.0004674825
0.9816739,0.0,1.255419,0.0003140524
0.9128252,0.0004882887,1.233927,0.0003107101
-0.01712062,0.0,0.917376,0.0003140524
-0.01565576,0.0004882887,0.5964527,0.0003107101
-0.01565576,0.0,0.2776032,0.0003140524
-0.01614404,0.0004882887,-0.02065641,0.0003107101
-0.01565576,0.0004882887,-0.02018873,0.0004687024
-0.01565576,0.0,-0.0201875,0.00031334
-0.01565576,0.0004882887,-0.02018822,0.0004674825
-0.01712062,0.0,-0.0204954,0.0003140524
-0.01614404,0.0009765774,-0.02065794,0.0004653601
-0.01712062,0.0004882887,-0.02112086,0.0006259823
-0.1719387,0.0004882887,-0.07062733,0.0006240501
-1.001724,0.0004882887,-0.3833018,0.000781535
-1.000748,0.0,-0.7000646,0.0004701124
-1.000748,0.0004882887,-1.014661,0.0004674825
-1.000259,0.0004882887,-1.28061,0.0004687024
-0.01565576,0.0004882887,-0.9682966,0.00046799
-0.01614404,0.0004882887,-0.6511501,0.0006247625
-0.01614404,0.0004882887,-0.3364652,0.0006247625
-0.01516747,0.0,-0.02019013,0.0004701124
-0.01614404,0.0,-0.02034165,0.0003128325
-0.01565576,0.0004882887,-0.02018944,0.0003114224
-0.01614404,0.0,-0.02018538,0.0001572799
-0.01565576,0.0004882887,-0.0203455,0.0003107101
-0.01565576,0.0004882887,-0.0201875,0.0004687024
-0.01516747,0.0,-0.02003357,0.00031334
-0.01565576,0.0004882887,-0.01987417,0.0004674825
-0.01516747,0.0004882887,-0.01972074,0.0004687024
-0.01614404,0.0004882887,-0.01987204,0.00046799
-0.01565576,0.0004882887,-0.02003267,0.0006247625
0.5020829,0.0004882887,0.1439466,0.0006247625
0.9811856,0.0004882887,0.4622957,0.0006247625
0.9811856,0.0004882887,0.7822461,0.0006247625
0.9811856,0.0004882887,1.101598,0.0006247625
0.5543298,0.0004882887,1.120228,0.0006247625
-0.01614404,0.0004882887,0.8020563,0.0006247625
-0.01565576,0.0004882887,0.4820331,0.0006247625
-0.01467918,0.0004882887,0.1631242,0.0006247625
-0.01565576,0.0004882887,-0.01987366,0.0006247625
-0.01614404,0.0004882887,-0.01987398,0.0006247625
-0.01614404,0.0,-0.02002983,0.0004701124
-0.01614404,0.0,-0.02049943,0.0003128325
0.677409,0.0004882887,0.1990048,0.0003114224
0.9797208,0.9816739,0.5181489,0.3110715
0.9811856,0.9806973,0.8376528,0.6269624
0.9811856,0.6451819,1.157421,0.8341337
-0.01760891,0.0004882887,0.9386143,0.8365887
-0.01565576,0.0004882887,0.6179871,0.5213837
-0.01565576,0.0004882887,0.2993953,0.2076134
-0.01614404,0.0,-0.02081318,0.0004701124
-0.01614404,0.0004882887,-0.02034338,0.0004674825
-0.01565576,0.0,-0.02034479,0.0003140524
-0.01565576,0.0004882887,-0.02034428,0.0003107101
-0.01565576,0.0004882887,-0.02018822,0.0004687024
-0.01614404,0.0,-0.0201861,0.00031334
-0.01760891,-1.001724,-0.02080733,-0.3169517
-0.01712062,-0.9968413,-0.02128057,-0.638221
-0.01614404,0.0004882887,-0.02143895,-0.6410895
-0.01516747,0.0,-0.02112935,-0.640058
-0.01565576,-0.0004882887,-0.02050054,-0.3200495
-0.01516747,0.0009765774,-0.01987751,0.0003087926
-0.01614404,0.0004882887,-0.01987204,0.0003131497
-0.01614404,0.0,-0.02018732,0.0003126276
-0.01565576,0.0009765774,-0.02018801,0.000778905
-0.01025406,0.0004882887,-0.01863346,0.0006259823
0.9816739,0.0,0.2974244,0.0004694
0.9802091,-0.1011063,0.618348,-0.03155262
0.9811856,-0.4122377,0.936946,-0.1629733
0.9806973,-0.4014954,1.255111,-0.2922587
-0.01614404,0.0004882887,0.9390776,-0.2933842
-0.01760891,0.0,0.6176842,-0.2605183
-0.01565576,0.0,0.2990775,-0.1287501
-0.01565576,0.001953155,-0.02081246,0.0007753725
-0.01565576,0.0004882887,-0.02065854,0.0007837697
-0.01614404,0.0004882887,-0.0201861,0.0009361703
-0.01565576,0.0004882887,-0.02018873,0.00109508
-0.01614404,0.0004882887,-0.02034216,0.0006247625
-0.01614404,0.0,-0.02050015,0.0004701124
0.9811856,0.0004882887,0.2953732,0.0004674825
0.9806973,0.0,0.6163061,0.0003140524
-0.01614404,0.0,0.6191835,0.0001560601
-0.01565576,0.0,0.6183028,0.0001567724
-0.01712062,0.001464866,0.2992427,0.0004639501
-0.01565576,0.0004882887,-0.02066006,0.0006264898
0.9806973,0.0,0.2950638,0.0006254601
0.9816739,0.0004882887,0.6163006,0.0007810276
0.9806973,0.0004882887,0.9352167,0.0004687024
-0.02639811,0.0,0.9361428,0.00031334
-0.01565576,-0.0004882887,0.6151567,0.0001581825
-0.01565576,0.0,0.2964294,-5.074834e-07
-0.01565576,0.0,-0.02348044,-0.0001560601
-0.01565576,0.0,-0.02003145,-0.0001567724
-0.01614404,0.0,-0.0201861,0.0
-0.01614404,-0.001953155,-0.02034338,-0.0006186001
-0.01565576,0.0004882887,-0.02034479,-0.0004744697
-0.01516747,0.0009765774,-0.02018963,-0.0001576603
-0.01565576,0.0,-0.02003094,-0.0001564698
-0.01565576,0.0,-0.01987538,0.0004688926
-0.01565576,0.0004882887,-0.01987467,0.0004681949
-0.01565576,-0.0004882887,-0.02003145,2.629894e-06
-0.01565576,0.0,-0.02003145,-1.219843e-06
-0.01565576,0.0,-0.02003145,7.123598e-07
-0.01565576,0.0004882887,-0.02003145,-2.122411e-06
-0.01614404,0.0004882887,-0.0201861,0.0003119299
-0.01614404,0.0004882887,-0.02034338,0.00046799
-0.01565576,0.0,-0.02034479,0.0004701124
-0.01614404,0.0004882887,-0.02049893,0.0004674825
-0.01516747,0.0004882887,-0.02019085,0.0004687024
-0.01565576,0.0004882887,-0.02003023,0.00046799
-0.01565576,0.0004882887,-0.02003216,0.0006247625
-0.01565576,0.001464866,-0.01987467,0.0009340626
-0.01565576,0.0,-0.02003145,0.0007846722
-0.01614404,0.0004882887,-0.0201861,0.0007796026
-0.01565576,0.0004882887,-0.02018873,0.0007822473
-0.01565576,0.0004882887,-0.0201875,0.00046799
-0.01565576,0.0004882887,-0.02018822,0.0006247625
-0.01565576,0.0004882887,-0.02003145,0.0006247625
-0.01565576,0.0,-0.02003145,0.0004701124
-0.01565576,0.0004882887,-0.02003145,0.0004674825
-0.01565576,0.0,-0.02003145,0.0003140524
-0.01565576,0.0,-0.02003145,0.0001560601
-0.01614404,0.0,-0.0201861,0.0001567724
-0.01614404,0.0,-0.02034338,0.0
-0.01614404,0.0,-0.02049943,0.0
-0.01565576,0.0,-0.02050156,0.0
-0.01565576,0.0,-0.02034428,0.0
-0.01614404,0.0004882887,-0.02034287,0.00015465
-0.01614404,0.0,-0.02034338,0.0001572799
-0.01712062,-0.0004882887,-0.02080874,1.410051e-06
-0.01516747,0.0,-0.01516747,0.0
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01565576,0.0,-0.01565576,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,-0.0009765774,-0.01614404,-0.0009765774
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01712062,0.0,-0.01712062,0.0
-0.01565576,0.0,-0.01565576,0.0
-0.01565576,0.0,-0.01565576,0.0
-0.01565576,0.0,-0.01565576,0.0
-0.01565576,0.0,-0.01565576,0.0
-0.01907378,0.0004882887,-0.01907378,0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01516747,0.0,-0.01516747,0.0
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01565576,0.0,-0.01565576,0.0
-0.01565576,0.0,-0.01565576,0.0
-0.01565576,0.0,-0.01565576,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01712062,0.0,-0.01712062,0.0
-0.01565576,0.0,-0.01565576,0.0
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01565576,-0.03323415,-0.01565576,-0.03323415
-0.01614404,-0.2486,-0.01614404,-0.2486
-0.01614404,-0.3326161,-0.01614404,-0.3326161
-0.01712062,-0.438117,-0.01712062,-0.438117
-0.01614404,-0.7277332,-0.01614404,-0.7277332
-0.01712062,-0.7741512,-0.01712062,-0.7741512
-0.01663233,-0.8068666,-0.01663233,-0.8068666
-0.01614404,-0.8083314,-0.01614404,-0.8083314
-0.01760891,-0.8083314,-0.01760891,-0.8083314
-0.01760891,-0.8083314,-0.01760891,-0.8083314
-0.01663233,-0.8117495,-0.01663233,-0.8117495
-0.01663233,-0.8107729,-0.01663233,-0.8107729
-0.01614404,-0.8444648,-0.01614404,-0.8444648
-0.01712062,-0.8513008,-0.01712062,-0.8513008
-0.01614404,-0.8513008,-0.01614404,-0.8513008
-0.01760891,-0.8513008,-0.01760891,-0.8513008
-0.01663233,-0.9704738,-0.01663233,-0.9704738
-0.01712062,-0.9817044,-0.01712062,-0.9817044
-0.08889906,-0.9860991,-0.08889906,-0.9860991
-0.783917,-0.9797513,-0.783917,-0.9797513
-0.9943999,-0.783917,-0.9943999,-0.783917
-0.3927062,-0.7858701,-0.3927062,-0.7858701
-0.01712062,-1.000748,-0.01712062,-1.000748
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0,-0.01614404,0.0
-0.01712062,-0.0004882887,-0.01712062,-0.0004882887
-0.01712062,0.0,-0.01712062,0.0
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01565576,0.0,-0.01565576,0.0
-0.01712062,0.0,-0.01712062,0.0
-0.01614404,-0.0004882887,-0.01614404,-0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01663233,-0.0004882887,-0.01663233,-0.0004882887
-0.01760891,0.0004882887,-0.01760891,0.0004882887
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01614404,0.0,-0.01614404,0.0
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01712062,0.02978561,-0.01712062,0.02978561
-0.01663233,0.1455405,-0.01663233,0.1455405
-0.01565576,0.1684901,-0.01565576,0.1684901
-0.01565576,0.328191,-0.01565576,0.328191
-0.01565576,0.3833982,-0.01565576,0.3833982
-0.01565576,0.4478523,-0.01565576,0.4478523
-0.01614404,0.4967117,-0.01614404,0.4967117
-0.01614404,0.583627,-0.01614404,0.583627
-0.01565576,0.602182,-0.01565576,0.602182
-0.01467918,0.623209,-0.01467918,0.623209
-0.01565576,0.6227207,-0.01565576,0.6227207
-0.01565576,0.6222324,-0.01565576,0.6222324
-0.01516747,0.6227207,-0.01516747,0.6227207
-0.01516747,0.623209,-0.01516747,0.623209
-0.01614404,0.6227207,-0.01614404,0.6227207
-0.01516747,0.623209,-0.01516747,0.623209
-0.01760891,0.6236973,-0.01760891,0.6236973
-0.01419089,0.6246738,-0.01419089,0.6246738
-0.01565576,0.626627,-0.01565576,0.626627
-0.01614404,0.6271153,-0.01614404,0.6271153
-0.01565576,0.652018,-0.01565576,0.652018
-0.01760891,0.7604486,-0.01760891,0.7604486
-0.01614404,0.9806973,-0.01614404,0.9806973
-0.01614404,0.9806973,-0.01614404,0.9806973
-0.01516747,0.9802091,-0.01516747,0.9802091
-0.01565576,0.9806973,-0.01565576,0.9806973
-0.01565576,0.9792325,-0.01565576,0.9792325
-0.01516747,0.9802091,-0.01516747,0.9802091
-0.01516747,0.9806973,-0.01516747,0.9806973
0.1352865,0.9792325,0.1352865,0.9792325
-0.01712062,0.9777676,-0.01712062,0.9777676
-0.01760891,-0.0009765774,-0.01760891,-0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.5919585,0.9811856,-0.5919585,0.9811856
-1.001724,0.9806973,-1.001724,0.9806973
-1.000748,0.9821622,-1.000748,0.9821622
-1.000748,0.9826506,-1.000748,0.9826506
-1.000748,0.9826506,-1.000748,0.9826506
-1.000748,0.9821622,-1.000748,0.9821622
-1.000748,0.9806973,-1.000748,0.9806973
-1.001724,0.6691081,-1.001724,0.6691081
-0.9997711,0.6691081,-0.9997711,0.6691081
-0.9914702,0.6305333,-0.9914702,0.6305333
-0.2662089,0.3159838,-0.2662089,0.3159838
-0.01467918,0.2940108,-0.01467918,0.2940108
-0.01565576,0.3013351,-0.01565576,0.3013351
-0.01516747,0.3526055,-0.01516747,0.3526055
-0.01516747,0.3023118,-0.01516747,0.3023118
0.4195315,0.7404288,0.4195315,0.7404288
0.7658198,0.9821622,0.7658198,0.9821622
0.7790036,0.9821622,0.7790036,0.9821622
0.9816739,0.9821622,0.9816739,0.9821622
0.7374685,0.9821622,0.7374685,0.9821622
0.742382,0.9816739,0.742382,0.9816739
0.7433585,0.9841154,0.7433585,0.9841154
0.7374685,0.9816739,0.7374685,0.9816739
0.7501945,0.9821622,0.7501945,0.9821622
0.9728848,0.9821622,0.9728848,0.9821622
0.9821622,0.7477531,0.9821622,0.7477531
0.9816739,0.001464866,0.9816739,0.001464866
0.9806973,0.0009765774,0.9806973,0.0009765774
0.8336919,0.0009765774,0.8336919,0.0009765774
0.7887693,0.0,0.7887693,0.0
0.9304036,0.0,0.9304036,0.0
0.9821622,0.0009765774,0.9821622,0.0009765774
0.9821622,0.2573892,0.9821622,0.2573892
0.9821622,0.2954757,0.9821622,0.2954757
0.9821622,0.3169604,0.9821622,0.3169604
0.9816739,0.33991,0.9816739,0.33991
0.9816739,0.3594415,0.9816739,0.3594415
0.9821622,0.1221027,0.9821622,0.1221027
0.9811856,0.0009765774,0.9811856,0.0009765774
0.9826506,-0.9958648,0.9826506,-0.9958648
0.9821622,-0.9987946,0.9821622,-0.9987946
0.9826506,-0.8386053,0.9826506,-0.8386053
0.9826506,-0.9968413,0.9826506,-0.9968413
0.9826506,-0.9968413,0.9826506,-0.9968413
0.9821622,-0.9968413,0.9821622,-0.9968413
0.9826506,-0.3790036,0.9826506,-0.3790036
0.9826506,-0.1011063,0.9826506,-0.1011063
0.9821622,0.0009765774,0.9821622,0.0009765774
0.9826506,0.0004882887,0.9826506,0.0004882887
0.9821622,0.0009765774,0.9821622,0.0009765774
0.9821622,0.2226902,0.9821622,0.2226902
0.888899,0.6212558,0.888899,0.6212558
0.9787442,0.6944991,0.9787442,0.6944991
0.9816739,0.9011063,0.9816739,0.9011063
0.9811856,0.9816739,0.9811856,0.9816739
0.9826506,0.3428397,0.9826506,0.3428397
0.9841154,0.0009765774,0.9841154,0.0009765774
0.9821622,-0.5626612,0.9821622,-0.5626612
0.9826506,-0.8390936,0.9826506,-0.8390936
0.9831388,-0.9997711,0.9831388,-0.9997711
0.9826506,-1.000259,0.9826506,-1.000259
0.9831388,-0.9865873,0.9831388,-0.9865873
0.9826506,-0.005859465,0.9826506,-0.005859465
0.9826506,0.0009765774,0.9826506,0.0009765774
0.9826506,0.0009765774,0.9826506,0.0009765774
0.9826506,0.3838865,0.9826506,0.3838865
0.9821622,0.8410162,0.9821622,0.8410162
0.9826506,0.9826506,0.9826506,0.9826506
0.9821622,0.9821622,0.9821622,0.9821622
0.9826506,0.9821622,0.9826506,0.9821622
0.9821622,0.9826506,0.9821622,0.9826506
0.9816739,0.9826506,0.9816739,0.9826506
0.9826506,0.9841154,0.9826506,0.9841154
0.9821622,0.9826506,0.9821622,0.9826506
0.9821622,0.9826506,0.9821622,0.9826506
0.9821622,0.0009765774,0.9821622,0.0009765774
0.985092,-0.0268864,0.985092,-0.0268864
0.9826506,0.0009765774,0.9826506,0.0009765774
0.9831388,0.0004882887,0.9831388,0.0004882887
0.9831388,0.001464866,0.9831388,0.001464866
0.9826506,0.0009765774,0.9826506,0.0009765774
0.9836271,0.0009765774,0.9836271,0.0009765774
0.9831388,0.0004882887,0.9831388,0.0004882887
0.9826506,-0.3331045,0.9826506,-0.3331045
0.9826506,-1.001724,0.9826506,-1.001724
0.9826506,-1.001236,0.9826506,-1.001236
0.9826506,-1.000748,0.9826506,-1.000748
0.9826506,-1.000748,0.9826506,-1.000748
0.9831388,-0.7555657,0.9831388,-0.7555657
0.9821622,0.0009765774,0.9821622,0.0009765774
0.9826506,0.4458991,0.9826506,0.4458991
0.9826506,0.6417639,0.9826506,0.6417639
0.9841154,0.7907225,0.9841154,0.7907225
0.9831388,0.7565423,0.9831388,0.7565423
0.9831388,0.7174487,0.9831388,0.7174487
0.9821622,0.1074235,0.9821622,0.1074235
0.9831388,0.001464866,0.9831388,0.001464866
0.9841154,0.0004882887,0.9841154,0.0004882887
0.9811856,0.0009765774,0.9811856,0.0009765774
0.9826506,0.001464866,0.9826506,0.001464866
0.9826506,0.0004882887,0.9826506,0.0004882887
0.9826506,0.0009765774,0.9826506,0.0009765774
0.9826506,0.0009765774,0.9826506,0.0009765774
0.9821622,0.0009765774,0.9821622,0.0009765774
0.9826506,0.0009765774,0.9826506,0.0009765774
0.9831388,-0.3648432,0.9831388,-0.3648432
0.9821622,-1.000259,0.9821622,-1.000259
0.9826506,-0.6530251,0.9826506,-0.6530251
0.9826506,-0.4429999,0.9826506,-0.4429999
0.9806973,-0.01907378,0.9806973,-0.01907378
0.9816739,0.0009765774,0.9816739,0.0009765774
0.9836271,0.0009765774,0.9836271,0.0009765774
0.8781568,0.002441443,0.8781568,0.002441443
0.680827,0.7379873,0.680827,0.7379873
0.7350271,0.9826506,0.7350271,0.9826506
0.9826506,0.9821622,0.9826506,0.9821622
0.9826506,0.9826506,0.9826506,0.9826506
0.9826506,0.9826506,0.9826506,0.9826506
0.9826506,0.9836271,0.9826506,0.9836271
0.9826506,0.9826506,0.9826506,0.9826506
0.9821622,0.9821622,0.9821622,0.9821622
0.9826506,0.9821622,0.9826506,0.9821622
0.9826506,0.0009765774,0.9826506,0.0009765774
0.8801099,-1.000748,0.8801099,-1.000748
-0.01614404,-1.000748,-0.01614404,-1.000748
-0.5694972,-1.001236,-0.5694972,-1.001236
-1.001236,-1.000259,-1.001236,-1.000259
-0.02590982,-1.000259,-0.02590982,-1.000259
-0.01565576,-1.000748,-0.01565576,-1.000748
-0.5621729,-1.000748,-0.5621729,-1.000748
-0.979263,-1.000748,-0.979263,-1.000748
-1.000748,-1.001724,-1.000748,-1.001724
-0.6720684,-1.000748,-0.6720684,-1.000748
-0.6681621,-1.000748,-0.6681621,-1.000748
-0.1714504,-0.8400702,-0.1714504,-0.8400702
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01516747,0.3892576,-0.01516747,0.3892576
-0.01419089,0.9811856,-0.01419089,0.9811856
-0.01467918,0.9802091,-0.01467918,0.9802091
-0.01467918,0.9821622,-0.01467918,0.9821622
-0.01467918,0.9821622,-0.01467918,0.9821622
-0.01419089,0.9826506,-0.01419089,0.9826506
-0.01516747,0.9821622,-0.01516747,0.9821622
-0.01516747,0.9821622,-0.01516747,0.9821622
-0.01419089,0.9816739,-0.01419089,0.9816739
-0.01467918,0.9841154,-0.01467918,0.9841154
-0.01516747,0.9821622,-0.01516747,0.9821622
-0.01467918,0.9826506,-0.01467918,0.9826506
-0.01516747,0.9826506,-0.01516747,0.9826506
-0.01467918,0.9826506,-0.01467918,0.9826506
-0.01467918,0.9821622,-0.01467918,0.9821622
-0.01516747,0.9806973,-0.01516747,0.9806973
-0.01614404,0.0004882887,-0.01614404,0.0004882887
-0.01419089,0.0009765774,-0.01419089,0.0009765774
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.001464866,-0.01516747,0.001464866
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01516747,0.001464866,-0.01516747,0.001464866
-0.01614404,0.0009765774,-0.01614404,0.0009765774
-0.4693675,0.0009765774,-0.4693675,0.0009765774
-0.4732738,0.0004882887,-0.4732738,0.0004882887
-0.5646143,0.0004882887,-0.5646143,0.0004882887
-0.03128099,0.0004882887,-0.03128099,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01467918,0.0004882887,-0.01467918,0.0004882887
-0.01419089,0.0009765774,-0.01419089,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.001464866,-0.01516747,0.001464866
-0.01467918,0.001953155,-0.01467918,0.001953155
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01516747,0.0,-0.01516747,0.0
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01516747,0.001464866,-0.01516747,0.001464866
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01467918,0.001464866,-0.01467918,0.001464866
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.001464866,-0.01516747,0.001464866
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01467918,0.0004882887,-0.01467918,0.0004882887
-0.01419089,0.0009765774,-0.01419089,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01419089,0.0009765774,-0.01419089,0.0009765774
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01565576,0.001464866,-0.01565576,0.001464866
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01467918,0.0004882887,-0.01467918,0.0004882887
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.001464866,-0.01516747,0.001464866
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01565576,0.0004882887,-0.01565576,0.0004882887
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01565576,0.0009765774,-0.01565576,0.0009765774
-0.01516747,0.0009765774,-0.01516747,0.0009765774
-0.01516747,0.0004882887,-0.01516747,0.0004882887
-0.01467918,0.0009765774,-0.01467918,0.0009765774
-0.01614404,0.0009765774,-0.01614404,0.0009765774
-0.01516747,0.001464866,-0.01516747,0.001464866
-0.01516747,0.0009765774,-0.01516747,0.0009765774
